Date,Open,High,Low,Close,Volume
,467.38,467.38,467.38,467.38,0.0
,467.4,470.55,467.35,470.54,0.0
,470.61,471.05,469.43,470.94,0.0
,470.88,471.29,469.87,470.58,0.0
,470.58,470.58,468.09,468.64,0.0
,468.64,468.64,468.64,468.64,0.0
1994-01-01,468.64,468.64,468.64,468.64,0.0
1994-02-01,468.64,468.64,468.64,468.64,0.0
1994-03-01,466.51,466.94,464.36,465.44,0.0
1994-04-01,465.44,466.89,464.44,466.89,0.0
1994-05-01,466.89,467.82,465.92,467.55,0.0
1994-06-01,467.55,469.0,467.02,467.12,0.0
1994-07-01,467.09,470.26,467.03,469.9,0.0
1994-08-01,469.9,469.9,469.9,469.9,0.0
1994-09-01,469.9,469.9,469.9,469.9,0.0
1994-10-01,469.9,475.27,469.55,475.27,0.0
1994-11-01,475.27,475.28,473.27,474.13,0.0
1994-12-01,474.13,475.06,472.14,474.17,0.0
,474.17,474.17,471.8,472.47,0.0
,472.5,475.32,472.5,474.91,0.0
,474.91,474.91,474.91,474.91,0.0
,474.91,474.91,474.91,474.91,0.0
,474.91,474.91,472.84,473.3,0.0
,473.3,475.19,473.29,474.25,0.0
,474.25,474.7,472.21,474.3,0.0
,474.3,475.0,473.42,474.98,0.0
,474.98,475.56,473.72,474.72,0.0
,474.72,474.72,474.72,474.72,0.0
,474.72,474.72,474.72,474.72,0.0
,474.72,475.2,471.49,471.97,0.0
,471.97,472.56,470.27,470.92,0.0
,470.92,473.44,470.72,473.2,0.0
,473.2,477.52,473.2,477.05,0.0
,477.05,479.75,477.05,478.7,0.0
,478.7,478.7,478.7,478.7,0.0
,478.7,478.7,478.7,478.7,0.0
,478.7,482.85,478.7,481.61,0.0
1994-01-02,481.6,481.64,479.18,479.62,0.0
1994-02-02,479.62,482.23,479.57,482.0,0.0
1994-03-02,481.96,481.96,478.71,480.71,0.0
1994-04-02,480.68,481.02,469.28,469.81,0.0
1994-05-02,469.81,469.81,469.81,469.81,0.0
1994-06-02,469.81,469.81,469.81,469.81,0.0
1994-07-02,469.81,472.09,467.57,471.76,0.0
1994-08-02,471.76,472.33,469.5,471.05,0.0
1994-09-02,471.05,473.41,471.05,472.77,0.0
1994-10-02,472.81,473.13,468.91,468.93,0.0
1994-11-02,468.93,471.13,466.89,470.18,0.0
1994-12-02,470.18,470.18,470.18,470.18,0.0
,470.18,470.18,470.18,470.18,0.0
,470.18,471.99,469.05,470.23,0.0
,470.23,473.41,470.23,472.52,0.0
,472.53,474.16,471.94,472.79,0.0
,472.79,475.12,468.44,470.34,0.0
,470.29,471.09,466.07,467.69,0.0
,467.69,467.69,467.69,467.69,0.0
,467.69,467.69,467.69,467.69,0.0
,467.69,467.69,467.69,467.69,0.0
,467.69,471.65,467.58,471.46,0.0
,471.48,472.41,469.47,470.69,0.0
,470.65,470.65,464.26,464.26,0.0
,464.33,466.48,464.33,466.07,0.0
,466.07,466.07,466.07,466.07,0.0
,466.07,466.07,466.07,466.07,0.0
,466.07,469.16,466.07,467.14,0.0
1994-01-03,467.19,467.43,462.02,464.44,0.0
1994-02-03,464.4,464.87,457.49,464.81,0.0
1994-03-03,464.81,464.83,462.5,463.01,0.0
1994-04-03,463.03,466.16,462.41,464.74,0.0
1994-05-03,464.74,464.74,464.74,464.74,0.0
1994-06-03,464.74,464.74,464.74,464.74,0.0
1994-07-03,464.74,468.07,464.74,466.91,0.0
1994-08-03,466.92,467.79,465.02,465.88,0.0
1994-09-03,465.94,467.42,463.4,467.06,0.0
1994-10-03,467.08,467.29,462.46,463.9,0.0
1994-11-03,463.86,466.61,462.54,466.44,0.0
1994-12-03,466.44,466.44,466.44,466.44,0.0
,466.44,466.44,466.44,466.44,0.0
,466.44,467.6,466.08,467.39,0.0
,467.39,468.99,466.04,467.01,0.0
,467.04,469.85,465.48,469.42,0.0
,469.42,471.05,468.62,470.9,0.0
,470.89,471.09,467.83,471.06,0.0
,471.06,471.06,471.06,471.06,0.0
,471.06,471.06,471.06,471.06,0.0
,471.06,471.06,467.23,468.54,0.0
,468.4,470.47,467.88,468.8,0.0
,468.89,470.38,468.52,468.54,0.0
,468.57,468.57,462.41,464.35,0.0
,464.35,465.29,460.58,460.58,0.0
,460.58,460.58,460.58,460.58,0.0
,460.58,460.58,460.58,460.58,0.0
,460.58,461.12,456.1,460.0,0.0
,460.0,460.32,452.43,452.48,0.0
,452.48,452.49,445.55,445.55,0.0
,445.55,447.16,436.16,445.76,0.0
1994-01-04,445.76,445.76,445.76,445.76,0.0
1994-02-04,445.76,445.76,445.76,445.76,0.0
1994-03-04,445.76,445.76,445.76,445.76,0.0
1994-04-04,445.66,445.66,435.86,438.92,0.0
1994-05-04,439.14,448.29,439.14,448.29,0.0
1994-06-04,448.29,449.63,444.98,448.05,0.0
1994-07-04,448.11,451.1,446.38,450.88,0.0
1994-08-04,450.89,450.89,445.51,447.1,0.0
1994-09-04,447.1,447.1,447.1,447.1,0.0
1994-10-04,447.1,447.1,447.1,447.1,0.0
1994-11-04,447.12,450.34,447.1,449.87,0.0
1994-12-04,449.83,450.8,447.33,447.57,0.0
,447.63,448.57,442.62,446.26,0.0
,446.26,447.55,443.57,446.38,0.0
,446.38,447.85,445.81,446.18,0.0
,446.18,446.18,446.18,446.18,0.0
,446.18,446.18,446.18,446.18,0.0
,446.27,447.87,441.48,442.46,0.0
,442.54,444.82,438.83,442.54,0.0
,442.54,445.01,439.4,441.96,0.0
,441.96,449.14,441.96,448.73,0.0
,448.73,449.96,447.16,447.63,0.0
,447.63,447.63,447.63,447.63,0.0
,447.63,447.63,447.63,447.63,0.0
,447.64,452.71,447.58,452.71,0.0
,452.71,452.79,450.66,451.87,0.0
,452.71,452.79,450.66,451.87,0.0
,451.84,452.23,447.97,449.1,0.0
,449.07,451.35,447.91,450.91,0.0
,450.91,450.91,450.91,450.91,0.0
1994-01-05,450.91,450.91,450.91,450.91,0.0
1994-02-05,450.91,453.57,449.05,453.02,0.0
1994-03-05,453.06,453.98,450.51,453.03,0.0
1994-04-05,453.04,453.11,449.87,451.72,0.0
1994-05-05,451.76,452.82,450.72,451.08,0.0
1994-06-05,451.37,451.37,445.64,447.82,0.0
1994-07-05,447.82,447.82,447.82,447.82,0.0
1994-08-05,447.82,447.82,447.82,447.82,0.0
1994-09-05,447.82,447.82,441.84,442.32,0.0
1994-10-05,442.37,446.84,442.37,446.01,0.0
1994-11-05,446.03,446.03,440.78,441.49,0.0
1994-12-05,441.5,444.8,441.5,443.75,0.0
,443.62,444.72,441.21,444.14,0.0
,444.14,444.14,444.14,444.14,0.0
,444.14,444.14,444.14,444.14,0.0
,444.15,445.82,443.62,444.49,0.0
,444.49,449.37,443.7,449.37,0.0
,449.39,454.45,448.87,453.69,0.0
,453.69,456.88,453.0,456.48,0.0
,456.48,456.48,454.22,454.92,0.0
,454.92,454.92,454.92,454.92,0.0
,454.92,454.92,454.92,454.92,0.0
,454.92,454.92,451.79,453.2,0.0
,453.21,456.77,453.21,454.81,0.0
,454.84,456.34,452.2,456.34,0.0
,456.33,457.77,455.79,457.06,0.0
,457.03,457.33,454.67,457.33,0.0
,457.33,457.33,457.33,457.33,0.0
,457.33,457.33,457.33,457.33,0.0
,457.33,457.33,457.33,457.33,0.0
,457.32,457.61,455.16,456.51,0.0
1994-01-06,456.5,458.29,453.99,457.63,0.0
1994-02-06,457.62,458.5,457.26,457.65,0.0
1994-03-06,457.65,460.86,456.27,460.13,0.0
1994-04-06,460.13,460.13,460.13,460.13,0.0
1994-05-06,460.13,460.13,460.13,460.13,0.0
1994-06-06,460.13,461.87,458.85,458.88,0.0
1994-07-06,458.88,459.46,457.65,458.21,0.0
1994-08-06,458.21,459.74,455.43,457.06,0.0
1994-09-06,457.06,457.87,455.86,457.86,0.0
1994-10-06,457.86,459.48,457.36,458.67,0.0
1994-11-06,458.67,458.67,458.67,458.67,0.0
1994-12-06,458.67,458.67,458.67,458.67,0.0
,458.67,459.36,457.18,459.1,0.0
,459.1,462.52,459.1,462.37,0.0
,462.38,463.23,459.95,460.61,0.0
,460.61,461.93,459.8,461.93,0.0
,461.93,462.14,458.44,458.45,0.0
,458.45,458.45,458.45,458.45,0.0
,458.45,458.45,458.45,458.45,0.0
,458.45,458.45,454.46,455.48,0.0
,455.48,455.48,449.45,451.34,0.0
,451.4,453.91,451.4,453.09,0.0
,453.09,454.16,449.43,449.63,0.0
,449.63,449.63,442.51,442.8,0.0
,442.8,442.8,442.8,442.8,0.0
,442.8,442.8,442.8,442.8,0.0
,442.78,447.76,439.83,447.31,0.0
,447.36,448.47,443.08,446.07,0.0
,446.05,449.83,446.04,447.63,0.0
,447.63,448.61,443.66,444.27,0.0
1994-01-07,444.27,446.45,443.58,446.2,0.0
1994-02-07,446.2,446.2,446.2,446.2,0.0
1994-03-07,446.2,446.2,446.2,446.2,0.0
1994-04-07,446.2,446.2,446.2,446.2,0.0
1994-05-07,446.2,447.62,445.14,446.37,0.0
1994-06-07,446.29,447.28,444.18,446.13,0.0
1994-07-07,446.15,448.64,446.15,448.38,0.0
1994-08-07,448.38,449.75,446.53,449.55,0.0
1994-09-07,449.55,449.55,449.55,449.55,0.0
1994-10-07,449.55,449.55,449.55,449.55,0.0
1994-11-07,449.56,450.23,445.27,448.06,0.0
1994-12-07,448.02,448.16,444.65,447.95,0.0
,448.03,450.06,447.97,448.73,0.0
,448.73,454.3,448.73,453.41,0.0
,453.41,454.33,452.8,454.16,0.0
,454.16,454.16,454.16,454.16,0.0
,454.16,454.16,454.16,454.16,0.0
,454.41,455.71,453.26,455.22,0.0
,455.22,455.3,453.86,453.86,0.0
,453.89,454.16,450.69,451.6,0.0
,451.6,453.22,451.0,452.61,0.0
,452.61,454.03,452.33,453.11,0.0
,453.11,453.11,453.11,453.11,0.0
,453.11,453.11,453.11,453.11,0.0
,453.1,454.32,452.76,454.25,0.0
,454.25,454.25,452.78,453.36,0.0
,453.36,453.38,451.36,452.57,0.0
,452.57,454.93,452.3,454.24,0.0
,454.25,459.33,454.25,458.26,0.0
,458.26,458.26,458.26,458.26,0.0
,458.26,458.26,458.26,458.26,0.0
1994-01-08,458.28,461.01,458.08,461.01,0.0
1994-02-08,461.01,462.77,459.7,460.56,0.0
1994-03-08,460.65,461.46,459.51,461.46,0.0
1994-04-08,461.45,461.49,458.4,458.4,0.0
1994-05-08,458.34,458.34,456.08,457.09,0.0
1994-06-08,457.09,457.09,457.09,457.09,0.0
1994-07-08,457.09,457.09,457.09,457.09,0.0
1994-08-08,457.08,458.3,457.01,457.89,0.0
1994-09-08,457.89,458.16,456.66,457.92,0.0
1994-10-08,457.98,460.48,457.98,460.3,0.0
1994-11-08,460.31,461.41,456.88,458.88,0.0
1994-12-08,458.88,462.27,458.88,461.95,0.0
,461.95,461.95,461.95,461.95,0.0
,461.95,461.95,461.95,461.95,0.0
,461.97,463.34,461.21,461.23,0.0
,461.22,465.2,459.89,465.01,0.0
,465.11,465.91,464.57,465.17,0.0
,465.1,465.1,462.3,463.17,0.0
,463.41,464.37,461.81,463.68,0.0
,463.68,463.68,463.68,463.68,0.0
,463.68,463.68,463.68,463.68,0.0
,463.61,463.61,461.46,462.31,0.0
,462.49,466.58,462.49,464.51,0.0
,464.51,469.05,464.51,469.03,0.0
,469.07,470.12,467.64,468.08,0.0
,468.08,474.65,468.08,473.8,0.0
,473.8,473.8,473.8,473.8,0.0
,473.8,473.8,473.8,473.8,0.0
,473.89,477.14,473.89,474.59,0.0
,474.59,476.61,473.56,476.09,0.0
,476.07,477.59,474.43,475.5,0.0
1994-01-09,475.49,475.49,471.74,473.17,0.0
1994-02-09,473.2,474.89,470.67,470.99,0.0
1994-03-09,470.99,470.99,470.99,470.99,0.0
1994-04-09,470.99,470.99,470.99,470.99,0.0
1994-05-09,470.99,470.99,470.99,470.99,0.0
1994-06-09,471.0,471.92,469.64,471.86,0.0
1994-07-09,471.86,472.41,470.2,470.99,0.0
1994-08-09,470.96,473.4,470.86,473.14,0.0
1994-09-09,473.13,473.13,466.55,468.18,0.0
1994-10-09,468.18,468.18,468.18,468.18,0.0
1994-11-09,468.18,468.18,468.18,468.18,0.0
1994-12-09,468.18,468.42,466.15,466.21,0.0
,466.27,468.76,466.27,467.52,0.0
,467.55,468.86,466.82,468.8,0.0
,468.8,474.81,468.79,474.81,0.0
,474.81,474.81,470.06,471.19,0.0
,471.19,471.19,471.19,471.19,0.0
,471.19,471.19,471.19,471.19,0.0
,471.21,473.15,470.68,470.85,0.0
,470.83,470.83,463.36,463.36,0.0
,463.42,464.01,458.47,461.46,0.0
,461.45,463.22,460.96,461.27,0.0
,461.27,462.14,459.01,459.67,0.0
,459.67,459.67,459.67,459.67,0.0
,459.67,459.67,459.67,459.67,0.0
,459.65,460.87,459.31,460.82,0.0
,460.82,462.75,459.83,462.05,0.0
,462.1,465.55,462.1,464.81,0.0
,464.84,464.84,461.51,462.23,0.0
,462.27,465.3,461.91,462.71,0.0
1994-01-10,462.71,462.71,462.71,462.71,0.0
1994-02-10,462.71,462.71,462.71,462.71,0.0
1994-03-10,462.69,463.31,460.33,461.74,0.0
1994-04-10,461.77,462.46,454.03,454.59,0.0
1994-05-10,454.44,454.44,449.27,453.52,0.0
1994-06-10,453.52,454.49,452.13,452.36,0.0
1994-07-10,452.37,455.67,452.13,455.1,0.0
1994-08-10,455.1,455.1,455.1,455.1,0.0
1994-09-10,455.1,455.1,455.1,455.1,0.0
1994-10-10,455.12,459.29,455.12,459.04,0.0
1994-11-10,459.04,466.34,459.04,465.79,0.0
1994-12-10,465.78,466.7,464.79,465.47,0.0
,465.56,471.3,465.56,467.79,0.0
,467.78,469.53,466.11,469.1,0.0
,469.1,469.1,469.1,469.1,0.0
,469.1,469.1,469.1,469.1,0.0
,469.11,469.88,468.16,468.96,0.0
,469.02,469.17,466.56,467.66,0.0
,467.69,471.19,465.96,470.28,0.0
,470.37,470.37,465.41,466.85,0.0
,466.69,466.69,463.83,464.89,0.0
,464.89,464.89,464.89,464.89,0.0
,464.89,464.89,464.89,464.89,0.0
,464.89,466.37,460.83,460.83,0.0
,460.83,461.93,458.26,461.52,0.0
,461.55,463.77,461.25,462.61,0.0
,462.83,465.85,462.83,465.85,0.0
,465.85,473.77,465.8,473.77,0.0
,473.77,473.77,473.77,473.77,0.0
,473.77,473.77,473.77,473.77,0.0
,473.76,474.7,472.33,472.35,0.0
1994-01-11,472.15,472.15,467.68,468.42,0.0
1994-02-11,468.41,470.91,466.36,466.51,0.0
1994-03-11,466.5,468.64,466.4,467.91,0.0
1994-04-11,467.96,469.28,462.28,462.28,0.0
1994-05-11,462.28,462.28,462.28,462.28,0.0
1994-06-11,462.28,462.28,462.28,462.28,0.0
1994-07-11,462.31,463.56,461.25,463.06,0.0
1994-08-11,463.08,467.54,463.07,465.65,0.0
1994-09-11,465.65,469.95,463.46,465.4,0.0
1994-10-11,465.33,467.79,463.73,464.35,0.0
1994-11-11,464.17,464.17,461.45,462.35,0.0
1994-12-11,462.35,462.35,462.35,462.35,0.0
,462.35,462.35,462.35,462.35,0.0
,464.8,466.29,464.56,466.04,0.0
,466.04,468.51,463.11,465.03,0.0
,465.03,465.03,465.03,465.03,0.0
,465.71,465.83,461.47,463.57,0.0
,463.6,463.84,460.25,461.47,0.0
,461.47,461.47,461.47,461.47,0.0
,461.47,461.47,461.47,461.47,0.0
,461.69,463.41,457.59,458.29,0.0
,457.95,457.98,450.08,450.08,0.0
,449.94,450.6,444.18,449.93,0.0
,449.93,449.93,449.93,449.93,0.0
,449.94,452.86,449.94,452.29,0.0
,452.29,452.29,452.29,452.29,0.0
,452.29,452.29,452.29,452.29,0.0
,452.26,454.16,451.04,454.16,0.0
,454.23,455.17,452.14,455.17,0.0
,455.17,457.13,453.32,453.69,0.0
1994-01-12,453.55,453.88,448.03,448.92,0.0
1994-02-12,448.92,453.31,448.07,453.3,0.0
1994-03-12,453.3,453.3,453.3,453.3,0.0
1994-04-12,453.3,453.3,453.3,453.3,0.0
1994-05-12,453.3,455.04,452.12,453.33,0.0
1994-06-12,453.28,453.88,450.45,453.11,0.0
1994-07-12,453.11,453.11,450.1,451.23,0.0
1994-08-12,451.23,452.03,444.62,445.45,0.0
1994-09-12,445.45,446.98,442.9,446.97,0.0
1994-10-12,446.97,446.97,446.97,446.97,0.0
1994-11-12,446.97,446.97,446.97,446.97,0.0
1994-12-12,446.95,449.47,445.62,449.47,0.0
,449.52,451.69,449.43,450.15,0.0
,450.05,456.14,450.05,454.97,0.0
,454.97,456.81,454.5,455.35,0.0
,455.35,458.8,455.35,458.8,0.0
,458.8,458.8,458.8,458.8,0.0
,458.8,458.8,458.8,458.8,0.0
,458.78,458.78,456.64,457.91,0.0
,458.08,458.42,456.41,457.1,0.0
,457.24,461.69,457.17,459.61,0.0
,459.62,461.19,459.33,459.68,0.0
,459.7,461.27,459.38,459.83,0.0
,459.83,459.83,459.83,459.83,0.0
,459.83,459.83,459.83,459.83,0.0
,459.83,459.83,459.83,459.83,0.0
,459.85,462.73,459.85,462.47,0.0
,462.47,462.49,459.0,460.86,0.0
,460.92,461.81,460.36,461.17,0.0
,461.17,462.12,459.24,459.27,0.0
,459.27,459.27,459.27,459.27,0.0
1995-01-01,459.27,459.27,459.27,459.27,0.0
1995-02-01,459.27,459.27,459.27,459.27,0.0
1995-03-01,459.11,459.11,457.2,459.11,0.0
1995-04-01,459.04,460.72,457.57,460.71,0.0
1995-05-01,460.73,461.3,459.75,460.34,0.0
1995-06-01,460.38,462.49,459.5,460.68,0.0
1995-07-01,460.68,460.68,460.68,460.68,0.0
1995-08-01,460.68,460.68,460.68,460.68,0.0
1995-09-01,460.67,461.77,459.82,460.83,0.0
1995-10-01,460.9,464.56,460.9,461.68,0.0
1995-11-01,461.68,463.61,458.71,461.67,0.0
1995-12-01,461.56,461.91,460.64,461.64,0.0
,461.64,466.36,461.64,465.97,0.0
,465.97,465.97,465.97,465.97,0.0
,465.97,465.97,465.97,465.97,0.0
,465.97,470.38,465.97,469.38,0.0
,469.38,470.15,468.22,470.05,0.0
,470.05,470.43,468.03,469.71,0.0
,469.72,469.72,467.49,467.49,0.0
,466.95,466.99,463.99,464.78,0.0
,464.78,464.78,464.78,464.78,0.0
,464.78,464.78,464.78,464.78,0.0
,464.78,466.22,461.24,465.82,0.0
,465.81,466.87,465.5,465.86,0.0
,465.86,469.48,464.4,467.44,0.0
,467.44,468.62,466.9,468.32,0.0
,468.32,471.36,468.32,470.39,0.0
,470.39,470.39,470.39,470.39,0.0
,470.39,470.39,470.39,470.39,0.0
,470.39,470.52,467.49,468.51,0.0
,468.51,471.03,468.18,470.42,0.0
1995-01-02,470.42,472.73,469.31,470.4,0.0
1995-02-02,470.4,472.79,469.96,472.79,0.0
1995-03-02,472.78,479.85,472.78,478.65,0.0
1995-04-02,478.65,478.65,478.65,478.65,0.0
1995-05-02,478.65,478.65,478.65,478.65,0.0
1995-06-02,478.76,481.91,478.38,481.14,0.0
1995-07-02,481.14,481.29,479.69,480.81,0.0
1995-08-02,480.81,482.6,480.4,481.19,0.0
1995-09-02,481.19,481.85,479.93,480.19,0.0
1995-10-02,480.19,481.72,479.53,481.46,0.0
1995-11-02,481.46,481.46,481.46,481.46,0.0
1995-12-02,481.46,481.46,481.46,481.46,0.0
,481.46,482.86,481.07,481.65,0.0
,481.65,482.94,480.89,482.55,0.0
,482.55,485.52,481.77,484.54,0.0
,484.56,485.22,483.05,485.22,0.0
,485.15,485.15,481.97,481.97,0.0
,481.97,481.97,481.97,481.97,0.0
,481.97,481.97,481.97,481.97,0.0
,481.97,481.97,481.97,481.97,0.0
,481.95,483.25,481.94,482.72,0.0
,482.74,486.15,482.49,485.07,0.0
,485.07,489.17,485.07,486.91,0.0
,486.82,488.26,485.7,488.26,0.0
,488.26,488.26,488.26,488.26,0.0
,488.26,488.26,488.26,488.26,0.0
,488.26,488.26,483.31,483.96,0.0
,483.81,487.44,483.77,487.39,0.0
1995-01-03,487.39,487.83,484.94,485.65,0.0
1995-02-03,485.65,485.68,483.2,485.13,0.0
1995-03-03,485.13,485.42,483.09,485.42,0.0
1995-04-03,485.42,485.42,485.42,485.42,0.0
1995-05-03,485.42,485.42,485.42,485.42,0.0
1995-06-03,485.42,485.69,481.52,485.63,0.0
1995-07-03,485.63,485.63,479.91,482.12,0.0
1995-08-03,482.12,484.08,481.57,483.14,0.0
1995-09-03,483.14,483.69,482.13,483.16,0.0
1995-10-03,483.16,490.37,483.16,489.57,0.0
1995-11-03,489.57,489.57,489.57,489.57,0.0
1995-12-03,489.57,489.57,489.57,489.57,0.0
,489.57,491.26,489.35,490.05,0.0
,490.05,493.68,490.05,492.89,0.0
,492.89,492.89,490.83,491.88,0.0
,491.87,495.74,491.78,495.41,0.0
,495.43,496.67,494.95,495.52,0.0
,495.52,495.52,495.52,495.52,0.0
,495.52,495.52,495.52,495.52,0.0
,495.52,496.53,495.27,496.14,0.0
,496.15,499.17,494.07,495.07,0.0
,495.07,495.67,493.71,495.67,0.0
,495.67,496.77,494.19,495.95,0.0
,496.07,500.97,496.07,500.97,0.0
,500.97,500.97,500.97,500.97,0.0
,500.97,500.97,500.97,500.97,0.0
,501.08,503.2,501.08,503.2,0.0
,503.19,503.91,501.87,503.9,0.0
,503.92,508.15,501.02,503.12,0.0
,503.17,504.66,501.0,502.22,0.0
,501.94,501.94,495.7,500.71,0.0
1995-01-04,500.71,500.71,500.71,500.71,0.0
1995-02-04,500.71,500.71,500.71,500.71,0.0
1995-03-04,500.7,501.91,500.2,501.85,0.0
1995-04-04,501.85,505.26,501.85,505.24,0.0
1995-05-04,505.27,505.57,503.17,505.57,0.0
1995-06-04,505.63,507.1,505.0,506.08,0.0
1995-07-04,506.13,507.19,503.61,506.42,0.0
1995-08-04,506.42,506.42,506.42,506.42,0.0
1995-09-04,506.42,506.42,506.42,506.42,0.0
1995-10-04,506.3,507.01,504.61,507.01,0.0
1995-11-04,507.24,508.85,505.29,505.53,0.0
1995-12-04,505.59,507.17,505.07,507.17,0.0
,507.3,509.82,507.3,509.23,0.0
,509.23,509.23,509.23,509.23,0.0
,509.23,509.23,509.23,509.23,0.0
,509.23,509.23,509.23,509.23,0.0
,509.23,512.03,505.43,506.13,0.0
,506.43,507.65,504.41,505.37,0.0
,505.37,505.89,501.19,504.92,0.0
,504.92,506.5,503.44,505.29,0.0
,505.63,508.49,505.63,508.49,0.0
,508.49,508.49,508.49,508.49,0.0
,508.49,508.49,508.49,508.49,0.0
,508.49,513.02,507.44,512.89,0.0
,512.8,513.53,511.32,512.15,0.0
,511.99,513.04,510.47,512.66,0.0
,512.7,513.62,511.67,513.55,0.0
,513.64,515.22,510.9,514.71,0.0
,514.71,514.71,514.71,514.71,0.0
,514.71,514.71,514.71,514.71,0.0
1995-01-05,514.76,515.6,513.42,514.26,0.0
1995-02-05,514.23,515.18,513.03,514.86,0.0
1995-03-05,514.86,520.54,514.86,520.48,0.0
1995-04-05,520.48,525.36,519.44,520.54,0.0
1995-05-05,520.75,522.31,518.28,520.12,0.0
1995-06-05,520.12,520.12,520.12,520.12,0.0
1995-07-05,520.12,520.12,520.12,520.12,0.0
1995-08-05,519.94,525.15,519.14,523.96,0.0
1995-09-05,523.96,525.99,521.79,523.56,0.0
1995-10-05,523.74,524.4,521.53,524.36,0.0
1995-11-05,524.27,524.83,522.7,524.37,0.0
1995-12-05,524.37,527.05,523.3,525.55,0.0
,525.55,525.55,525.55,525.55,0.0
,525.55,525.55,525.55,525.55,0.0
,525.55,527.74,525.0,527.74,0.0
,527.74,529.05,526.45,528.19,0.0
,528.19,528.42,525.38,527.07,0.0
,526.88,526.88,519.58,519.58,0.0
,519.58,519.58,517.07,519.19,0.0
,519.19,519.19,519.19,519.19,0.0
,519.19,519.19,519.19,519.19,0.0
,519.19,524.34,519.19,523.65,0.0
,523.65,528.59,523.65,528.59,0.0
,528.89,531.91,525.63,528.61,0.0
,528.03,529.03,524.89,528.59,0.0
,528.59,528.59,522.56,523.65,0.0
,523.65,523.65,523.65,523.65,0.0
,523.65,523.65,523.65,523.65,0.0
,523.65,523.65,523.65,523.65,0.0
,523.65,525.58,521.38,523.58,0.0
,523.7,533.41,522.17,533.4,0.0
1995-01-06,533.4,534.17,530.05,533.49,0.0
1995-02-06,533.49,536.9,529.55,532.51,0.0
1995-03-06,532.51,532.51,532.51,532.51,0.0
1995-04-06,532.51,532.51,532.51,532.51,0.0
1995-05-06,532.51,537.43,532.47,535.6,0.0
1995-06-06,535.6,537.09,535.14,535.55,0.0
1995-07-06,535.55,535.55,531.66,533.13,0.0
1995-08-06,533.13,533.56,531.65,532.35,0.0
1995-09-06,532.35,532.35,526.08,527.94,0.0
1995-10-06,527.94,527.94,527.94,527.94,0.0
1995-11-06,527.94,527.94,527.94,527.94,0.0
1995-12-06,527.94,532.54,527.94,530.88,0.0
,530.88,536.19,530.88,536.05,0.0
,536.05,536.48,533.83,536.47,0.0
,536.48,539.07,535.56,537.12,0.0
,537.51,539.83,537.51,539.83,0.0
,539.83,539.83,539.83,539.83,0.0
,539.83,539.83,539.83,539.83,0.0
,539.83,545.22,539.83,545.22,0.0
,545.22,545.44,543.46,544.98,0.0
,544.98,545.93,543.9,543.98,0.0
,543.98,551.07,543.98,551.07,0.0
,551.07,551.07,548.24,549.71,0.0
,549.71,549.71,549.71,549.71,0.0
,549.71,549.71,549.71,549.71,0.0
,549.71,549.79,544.06,544.13,0.0
,544.11,547.07,542.26,542.43,0.0
,542.43,546.3,540.72,544.73,0.0
,544.73,546.25,540.79,543.87,0.0
,543.87,546.75,543.54,544.75,0.0
1995-01-07,544.75,544.75,544.75,544.75,0.0
1995-02-07,544.75,544.75,544.75,544.75,0.0
1995-03-07,544.75,547.1,544.43,547.09,0.0
1995-04-07,547.09,547.09,547.09,547.09,0.0
1995-05-07,547.09,549.98,546.28,547.26,0.0
1995-06-07,547.09,549.98,546.28,547.26,0.0
1995-07-07,547.26,553.99,546.59,553.99,0.0
1995-08-07,553.99,553.99,553.99,553.99,0.0
1995-09-07,553.99,553.99,553.99,553.99,0.0
1995-10-07,553.9,556.57,553.05,556.37,0.0
1995-11-07,556.37,558.48,555.77,557.19,0.0
1995-12-07,556.78,556.78,553.8,554.78,0.0
,555.27,561.49,554.28,560.89,0.0
,560.89,561.93,559.1,561.0,0.0
,561.0,561.0,561.0,561.0,0.0
,561.0,561.0,561.0,561.0,0.0
,560.34,562.94,559.45,562.72,0.0
,562.55,562.72,556.86,558.46,0.0
,556.58,558.46,542.51,550.98,0.0
,550.98,554.43,549.1,553.54,0.0
,553.34,554.73,550.91,553.62,0.0
,553.62,553.62,553.62,553.62,0.0
,553.62,553.62,553.62,553.62,0.0
,553.62,557.21,553.62,556.63,0.0
,553.62,561.75,553.62,561.1,0.0
,561.1,563.33,560.9,561.61,0.0
,561.61,565.33,561.61,565.22,0.0
,565.22,565.38,562.04,562.93,0.0
,562.93,562.93,562.93,562.93,0.0
,562.93,562.93,562.93,562.93,0.0
,562.93,563.49,560.06,562.06,0.0
1995-01-08,562.07,562.11,556.67,559.64,0.0
1995-02-08,559.64,565.62,557.87,558.8,0.0
1995-03-08,558.8,558.8,554.1,558.75,0.0
1995-04-08,558.75,559.57,557.91,558.94,0.0
1995-05-08,558.94,558.94,558.94,558.94,0.0
1995-06-08,558.94,558.94,558.94,558.94,0.0
1995-07-08,558.94,561.24,558.94,560.03,0.0
1995-08-08,560.03,561.53,558.32,560.39,0.0
1995-09-08,560.39,561.59,559.29,559.71,0.0
1995-10-08,559.71,560.63,556.05,557.45,0.0
1995-11-08,557.45,558.5,553.08,555.11,0.0
1995-12-08,555.11,555.11,555.11,555.11,0.0
,555.11,555.11,555.11,555.11,0.0
,555.11,559.74,554.76,559.74,0.0
